time,y_test,y_pred,all
2021-09-05 02:00:00,19002KT CAVOK 14/14 Q1013,17006kt 9999 ncd 14 14 q1013 nosig,18005kt 9999 WM NCDNClD M 15 15 q1013 17006kt 9999 ncd 14 14 q1013 nosig vv001 17 15 q1013
2019-02-25 17:00:00,02005KT 340V060 CAVOK 19/07 Q1028 NOSIG,36003kt 300v080 cavok 17 10 q1028 nosig,36003kt 9999 WM MNClD M 17 08 q1028 36003kt 300v080 cavok 17 10 q1028 nosig 7000 nosig ra bkn031
2019-11-07 23:00:00,33007KT 260V010 9999 SCT034 09/06 Q1014 TEMPO 3000 TSGR SCT030CB,32016g30kt 9999 few035 09 07 q1015 tempo 3000 ra bkn014 rera,30013kt 9999 WM SCT040 M 10 06 q1014 32016g30kt 9999 few035 09 07 q1015 tempo 3000 ra bkn014 rera
2019-08-03 15:00:00,01007KT 300V080 9999 FEW016 SCT040 23/18 Q1017 NOSIG,03008kt 330v070 9999 few030 21 17 q1016 nosig,32007kt 9999 WM FEW030 M 22 17 q1016 03008kt 330v070 9999 few030 21 17 q1016 nosig ts r03 ra
2018-05-29 23:00:00,34006KT 310V020 9999 FEW009 SCT021 14/13 Q1015 TEMPO BKN010,vrb02kt 9999 few005 sct027 15 15 q1016 nosig,29003kt 9999 WM FEW010 SCT 14 13 q1016 vrb02kt 9999 few005 sct027 15 15 q1016 nosig tempo ra bkn014
2018-02-02 22:00:00,VRB02KT 9999 -SHRA SCT035TCU 05/03 Q1023 NOSIG,vrb02kt 9999 sct030tcu 08 04 q1023 tempo 3000 shra sct025tcu 05,28003kt 9999 RA SCT040 BKN 06 04 q1023 vrb02kt 9999 sct030tcu 08 04 q1023 tempo 3000 shra sct025tcu 05
2018-10-21 10:00:00,00000KT CAVOK 18/13 Q1021 NOSIG,00000kt cavok 19 13 q1022 nosig,12001kt 9999 WM MNClD M 18 13 q1022 00000kt cavok 19 13 q1022 nosig nosig nosig 18 15 q1022
2021-11-15 20:00:00,VRB02KT 9999 FEW035 12/12 Q1025 NOSIG,01004kt 330v060 9999 few030 12 09 q1024 nosig,03005kt 9999 WM FEWNClD M 12 09 q1024 01004kt 330v060 9999 few030 12 09 q1024 nosig q1025 nosig nosig
2021-12-16 05:00:00,19007KT CAVOK 05/03 Q1024 NOSIG,17005kt 4200 0150sw r03 0650n br br bcfg nsc 05 05,15005kt 800 FG NSCNClD M 05 05 q1024 17005kt 4200 0150sw r03 0650n br br bcfg nsc 05 05
2022-01-16 12:00:00,16008KT CAVOK 13/05 Q1029 NOSIG,34003kt 160v280 cavok 14 07 q1029 nosig,14009kt 9999 WM MNClD M 13 06 q1029 34003kt 160v280 cavok 14 07 q1029 nosig 3000 nosig few030tcu sct045
2018-06-30 19:00:00,VRB02KT 9999 FEW004 SCT026 18/17 Q1008 NOSIG,14004kt 9999 bkn025 20 15 q1007 nosig,25003kt 9999 WM FEW010 M 19 16 q1008 14004kt 9999 bkn025 20 15 q1007 nosig bkn038 21 16 q1008
2018-10-17 19:00:00,02003KT 340V050 3000 -DZ BR FEW005 BKN008 BKN011 14/13 Q1015 REDZ NOSIG,35009kt 320v050 3000 br sct004 bkn010 12 10 q1016 tempo bkn008,34005kt 3000 DZ FEW005 BKN 12 11 q1016 35009kt 320v050 3000 br sct004 bkn010 12 10 q1016 tempo bkn008
2018-11-18 19:00:00,02003KT 340V050 9999 BKN029 13/11 Q1002 NOSIG,36003kt 330v040 9999 bkn030 12 10 q1003 nosig,02005kt 9999 WM BKN030 M 12 11 q1003 36003kt 330v040 9999 bkn030 12 10 q1003 nosig 8000 4000s bcfg
2018-09-22 08:00:00,17003KT 140V200 9999 BCFG NSC 16/16 Q1023 TEMPO 1400 BCFG,vrb02kt 9999 3000s bcfg few001 16 16 q1024 nosig,20003kt 9999 FG NSC005 M 18 17 q1023 vrb02kt 9999 3000s bcfg few001 16 16 q1024 nosig nsw bkn014
2022-08-16 07:00:00,24008KT 210V280 9000 SCT026 SCT040 17/15 Q1009 NOSIG,19007kt 9999 sct016 bkn038 15 15 q1011 nosig,23009kt 9999 WM FEW020 BKN 16 15 q1010 19007kt 9999 sct016 bkn038 15 15 q1011 nosig 3000 ra br
2020-05-13 22:00:00,08007KT 040V130 CAVOK 14/11 Q1006,36007kt 320v050 9999 few030 14 12 q1006 nosig,02007kt 9999 WM FEW030 M 14 12 q1006 36007kt 320v050 9999 few030 14 12 q1006 nosig 3000 ra bkn010
2021-09-04 09:00:00,VRB01KT 9999 FEW035 20/16 Q1016 NOSIG,vrb01kt 9999 few040 18 15 q1016 nosig,17003kt 9999 WM M040 M 18 14 q1016 vrb01kt 9999 few040 18 15 q1016 nosig sct007 15 15 q1017
2022-03-08 14:00:00,27010KT 210V330 9999 SCT044 14/05 Q1014 NOSIG,33008kt 240v020 9999 sct045 12 04 q1015 tempo ra bkn014 16,27009kt 9999 WM SCT050 M 12 05 q1015 33008kt 240v020 9999 sct045 12 04 q1015 tempo ra bkn014 16
2020-10-22 10:00:00,21015G25KT 170V250 9999 -SHRA SCT030TCU SCT044 15/12 Q1010 TEMPO 4000 SHRA SCT035TCU,18014kt 140v210 9999 few025 sct040 17 13 q1007 nosig,17011kt 9999 WM FEW030 M 15 11 q1009 18014kt 140v210 9999 few025 sct040 17 13 q1007 nosig q1007 sct035
2021-09-16 16:00:00,01007KT 310V050 CAVOK 21/15 Q1020 NOSIG,01007kt 320v070 9999 few020 22 16 q1020 nosig,34007kt 9999 WM FEW030 M 21 15 q1020 01007kt 320v070 9999 few020 22 16 q1020 nosig few040 21 17
2018-06-22 05:00:00,20003KT 180V250 CAVOK 17/15 Q1020 NOSIG,vrb01kt cavok 18 15 q1019 nosig,02003kt 9999 WM MNClD M 17 15 q1019 vrb01kt cavok 18 15 q1019 nosig 3000 tsra bkn015 few030tcu 17
2019-11-18 04:00:00,VRB02KT 1600 1400SW RA BR SCT022 BKN027 BKN034 08/08 Q1018,vrb01kt 9999 sct030 06 06 q1016 tempo ra bkn013 bkn020 08,36003kt 9999 WM SCT030 BKN 08 07 q1017 vrb01kt 9999 sct030 06 06 q1016 tempo ra bkn013 bkn020 08
2020-09-07 02:00:00,VRB02KT CAVOK 16/12 Q1022,36003kt cavok 15 12 q1023 nosig,03003kt 9999 WM MNClD M 15 12 q1022 36003kt cavok 15 12 q1023 nosig tempo br bkn012 16 16
2021-11-08 11:00:00,VRB01KT 6000 SCT005 BKN009 15/15 Q1026 TEMPO SCT010,34003kt 310v040 9999 sct005 bkn010 15 13 q1028 becmg 3000 br,02001kt 9999 WM SCT005 M 14 14 q1027 34003kt 310v040 9999 sct005 bkn010 15 13 q1028 becmg 3000 br
2022-06-17 20:00:00,02004KT 340V060 CAVOK 18/16 Q1017 NOSIG,00000kt cavok 20 16 q1017 nosig,30003kt 9999 WM MNClD M 19 16 q1017 00000kt cavok 20 16 q1017 nosig bkn012 23 fg nosig bkn014
2019-03-05 23:00:00,20014G24KT 160V230 5000 RA SCT022 BKN032 13/11 Q0998 TEMPO RA,20009kt 160v240 9999 ra few025 sct034 bkn041 15 12 q0998 rera,22013kt 9999 RA FEW030 BKN 14 11 q0997 20009kt 160v240 9999 ra few025 sct034 bkn041 15 12 q0998 rera
2020-04-11 18:00:00,VRB02KT 9999 BKN047 15/12 Q1020,vrb02kt 9999 bkn048 15 12 q1019 nosig,30005kt 9999 WM BKN050 M 15 12 q1020 vrb02kt 9999 bkn048 15 12 q1019 nosig tempo tempo 3000 ra
2021-04-13 06:00:00,16005KT CAVOK 11/06 Q1019 NOSIG,16006kt 120v210 9999 few030 12 08 q1020 nosig,14007kt 9999 WM MNClD M 11 07 q1020 16006kt 120v210 9999 few030 12 08 q1020 nosig sct007 bkn014 ra
2019-03-19 17:00:00,03006KT 330V070 9999 FEW020 SCT040 13/08 Q1030 NOSIG,03008kt 350v080 9999 few040 12 07 q1030 nosig,02011kt 9999 WM FEW040 BKN 12 07 q1030 03008kt 350v080 9999 few040 12 07 q1030 nosig 4000 ra bkn014
2022-10-30 02:00:00,13005KT CAVOK 14/12 Q1017,21010kt cavok 15 10 q1017 nosig,18009kt 9999 WM MNClD M 13 11 q1017 21010kt cavok 15 10 q1017 nosig sct044 16 06 q1016 nosig
2021-10-20 06:00:00,25005KT 220V290 9999 FEW020 19/18 Q1017 NOSIG,26003kt 9999 few020 18 15 q1018 nosig,23007kt 9999 WM FEW025 M 18 16 q1018 26003kt 9999 few020 18 15 q1018 nosig 3000 br bkn025 16
2022-11-22 09:00:00,16006KT 140V200 9000 DZ FEW011 BKN045 11/10 Q1010 TEMPO 3000 SHRA SCT030TCU,21018kt 5000 ra br sct010 bkn014 bkn020 12 12 q1010 tempo,21013kt 9999 DZ FEW015 BKN 12 10 q1010 21018kt 5000 ra br sct010 bkn014 bkn020 12 12 q1010 tempo
2019-09-16 18:00:00,36005KT 310V050 9999 FEW030 23/18 Q1017 NOSIG,36007kt 290v060 9999 few030 bkn041 24 17 q1017 nosig,01007kt 9999 WM FEW030 M 22 18 q1017 36007kt 290v060 9999 few030 bkn041 24 17 q1017 nosig nosig nosig
2019-05-15 18:00:00,33009KT 290V030 9999 SCT011 BKN017 15/12 Q1015 TEMPO BKN012,31010kt 250v010 9999 bkn013 bkn030 14 11 q1016 tempo 3000 ra,28011kt 9999 WM BKN015 BKN 16 11 q1016 31010kt 250v010 9999 bkn013 bkn030 14 11 q1016 tempo 3000 ra
2019-07-10 20:00:00,VRB02KT CAVOK 23/16 Q1015 NOSIG,03010kt 360v060 cavok 19 17 q1016 nosig,30007kt 9999 WM MNClD M 20 16 q1016 03010kt 360v060 cavok 19 17 q1016 nosig bkn012 nosig 19 19
2019-09-30 05:00:00,17005KT 140V210 9999 FEW033 BKN045 19/18 Q1016 NOSIG,21009kt 9999 bkn033 19 16 q1015 nosig,21005kt 9999 WM BKN035 BKN 19 18 q1015 21009kt 9999 bkn033 19 16 q1015 nosig 3000 ra bkn010 16
2021-12-18 21:00:00,16005KT 110V190 CAVOK 06/05 Q1026 NOSIG,16004kt cavok 08 04 q1026 nosig,16005kt 9999 WM MNClD M 07 04 q1026 16004kt cavok 08 04 q1026 nosig q1026 nosig 33009kt nosig 08
2022-02-01 11:00:00,35004KT 290V050 9999 FEW028 11/07 Q1037 NOSIG,vrb02kt 9999 few026 08 07 q1037 nosig,08005kt 9999 WM FEW030 M 09 07 q1036 vrb02kt 9999 few026 08 07 q1037 nosig 3000 ra sct028 bkn038
2018-12-30 13:00:00,VRB02KT CAVOK 13/06 Q1029 NOSIG,20004kt 150v250 cavok 14 07 q1030 nosig,16003kt 9999 WM MNClD M 14 05 q1030 20004kt 150v250 cavok 14 07 q1030 nosig bkn012 nosig 05 05
2022-03-14 16:00:00,36008KT 280V060 9999 FEW024 15/10 Q1011 NOSIG,23010kt 150v260 9999 few049 14 09 q1009 nosig,03013kt 9999 WM FEWNClD M 14 08 q1010 23010kt 150v260 9999 few049 14 09 q1009 nosig 2000 tempo ra
2019-09-22 01:00:00,18004KT 150V210 9999 NCD 15/12 Q1009,17010kt 130v220 9999 ncd 15 13 q1008 nosig,19005kt 9999 WM NCDNClD M 15 13 q1009 17010kt 130v220 9999 ncd 15 13 q1008 nosig 1500 ra bkn014
2019-08-19 09:00:00,04004KT 350V080 9999 FEW030 18/13 Q1021 NOSIG,01004kt 330v060 9999 few030 17 14 q1021 nosig,02005kt 9999 WM FEW030 M 17 13 q1021 01004kt 330v060 9999 few030 17 14 q1021 nosig 3000 shra sct030tcu
2019-12-28 22:00:00,17007KT CAVOK 07/05 Q1028 NOSIG,17005kt cavok 06 05 q1028 nosig,18007kt 9999 WM MNClD M 07 04 q1028 17005kt cavok 06 05 q1028 nosig 3000 prfg 3000 br bcfg
2018-06-21 06:00:00,34003KT 9999 3000NE VCFG FEW009 17/17 Q1019 TEMPO 3000 BR,vrb02kt 9999 sct036 18 15 q1019 nosig,02001kt 9999 FG FEW010 M 17 16 q1020 vrb02kt 9999 sct036 18 15 q1019 nosig 3000 br bkn002 bkn008
2019-07-20 09:00:00,36004KT 280V070 9999 FEW011 SCT014 BKN020 21/18 Q1017 NOSIG,vrb02kt 9999 bkn010 bkn020 19 19 q1019 nosig,28005kt 9999 WM BKN015 BKN 19 17 q1018 vrb02kt 9999 bkn010 bkn020 19 19 q1019 nosig tempo 3000 br
2019-07-09 10:00:00,36006KT 300V080 9999 BKN022 19/16 Q1019 NOSIG,01006kt 330v060 9999 few020 20 16 q1019 nosig,35007kt 9999 WM FEW025 M 19 15 q1019 01006kt 330v060 9999 few020 20 16 q1019 nosig 3000 tsra sct025cb
2020-12-25 19:00:00,05005KT CAVOK 07/02 Q1034 NOSIG,06004kt cavok 06 02 q1034 nosig,06003kt 9999 WM MNClD M 06 02 q1034 06004kt cavok 06 02 q1034 nosig vv001 08 02 q1034 tempo
2018-03-31 07:00:00,26006KT 230V290 9000 -RA SCT030 07/04 Q1013 TEMPO SHRA SCT030TCU,30004kt 260v340 9999 few030tcu sct035 07 05 q1011 tempo shra sct030tcu,28009kt 9999 WM SCT030 SCT 07 04 q1012 30004kt 260v340 9999 few030tcu sct035 07 05 q1011 tempo shra sct030tcu
2019-04-04 05:00:00,22008KT 9999 FEW025TCU 05/04 Q1006 TEMPO SHRA SCT025TCU,23008kt 9999 few030 05 03 q1007 tempo shra sct025tcu 05 05,23007kt 9999 WM FEW030 M 06 03 q1006 23008kt 9999 few030 05 03 q1007 tempo shra sct025tcu 05 05
2019-10-31 02:00:00,22009KT CAVOK 17/16 Q1021,vrb02kt 9999 few020 17 16 q1021 nosig,19003kt 9999 WM M025 M 17 15 q1021 vrb02kt 9999 few020 17 16 q1021 nosig 3000 tempo ra bkn010
2021-08-15 19:00:00,35008KT 310V050 9999 FEW025 19/16 Q1023 NOSIG,36007kt 310v050 cavok 20 15 q1023 nosig,36005kt 9999 WM FEWNClD M 19 15 q1023 36007kt 310v050 cavok 20 15 q1023 nosig q1027 nosig few030tcu nosig
2021-10-06 17:00:00,35005KT 300V030 CAVOK 20/11 Q1024 NOSIG,02005kt 330v060 cavok 20 13 q1023 nosig,31005kt 9999 WM MNClD M 19 13 q1023 02005kt 330v060 cavok 20 13 q1023 nosig q1027 nosig ra tempo
2020-03-20 01:00:00,16003KT 4600 -RA BR NSC 12/12 Q1014,vrb02kt cavok 14 13 q1012 nosig,21001kt 5000 RA NSCNClD M 13 12 q1013 vrb02kt cavok 14 13 q1012 nosig bkn043 17 15 q1013 nosig
2022-12-12 03:00:00,17011G22KT 140V200 9999 FEW020 12/08 Q1002,15005kt 120v210 9999 few016 sct030 11 08 q1003 nosig,15009kt 9999 WM FEW020 M 11 09 q1003 15005kt 120v210 9999 few016 sct030 11 08 q1003 nosig 3000 ra
2022-07-31 11:00:00,34006KT 290V030 CAVOK 27/18 Q1019 NOSIG,03008kt 340v080 cavok 26 17 q1020 nosig,03009kt 9999 WM MNClD M 26 17 q1020 03008kt 340v080 cavok 26 17 q1020 nosig 3000 br bkn025 bkn045
2020-10-14 02:00:00,01003KT 330V050 9999 -RA SCT017 BKN022 BKN049 12/11 Q1019 RERA,36005kt 320v050 9999 sct020 12 10 q1019 nosig,34005kt 9999 WM SCT020 M 11 10 q1019 36005kt 320v050 9999 sct020 12 10 q1019 nosig 3000 ra bkn014
2021-11-15 15:00:00,01006KT 300V060 9999 SCT019 BKN028 15/14 Q1023 NOSIG,02006kt 330v060 9999 few030 14 09 q1024 nosig,02009kt 9999 WM FEW030 M 14 09 q1024 02006kt 330v060 9999 few030 14 09 q1024 nosig bkn030 15 06
2022-10-20 18:00:00,19013G25KT 140V210 9999 FEW020 FEW035TCU SCT036 18/12 Q1002 NOSIG,27010kt 220v320 9999 few022 16 15 q1020 nosig,21021kt 9999 WM FEW025 SCT 17 13 q1002 27010kt 220v320 9999 few022 16 15 q1020 nosig tempo 3000 ra
2019-09-26 03:00:00,17004KT 9999 OVC042 15/14 Q1019,16004kt 9999 sct044 16 15 q1019 nosig,20005kt 9999 WM BKN045 M 15 14 q1019 16004kt 9999 sct044 16 15 q1019 nosig 27019g38kt 130v190 15 14
2018-04-06 08:00:00,13004KT 100V170 9999 -RA FEW020 SCT040 11/10 Q1005 TEMPO RA,14005kt 090v170 9999 sct022 10 08 q1005 nosig,17007kt 9999 RA SCT025 SCT 10 08 q1005 14005kt 090v170 9999 sct022 10 08 q1005 nosig 3000 ra bkn010
2018-09-06 16:00:00,04012KT 330V070 9999 SCT025 BKN039 20/15 Q1019 NOSIG,36005kt 320v060 9999 sct025 bkn045 20 15 q1019 nosig,03011kt 9999 WM SCT030 BKN 20 15 q1019 36005kt 320v060 9999 sct025 bkn045 20 15 q1019 nosig 3000 radz
2022-07-02 01:00:00,VRB01KT CAVOK 15/13 Q1018,00000kt cavok 14 12 q1018 nosig,12003kt 9999 WM MNClD M 14 12 q1018 00000kt cavok 14 12 q1018 nosig 3000 sct030 15 15 q1019
2021-08-29 20:00:00,VRB02KT 9999 BKN037 21/15 Q1015 NOSIG,27005kt 240v320 9999 sct041 20 17 q1015 nosig,27005kt 9999 WM M045 M 20 16 q1015 27005kt 240v320 9999 sct041 20 17 q1015 nosig 170v340 tempo 3000
2021-05-24 16:00:00,VRB08KT 9999 SCT024 15/10 Q1025 NOSIG,32009kt 270v040 9999 few024 16 08 q1025 nosig,30009kt 9999 WM FEW025 M 15 08 q1026 32009kt 270v040 9999 few024 16 08 q1025 nosig few030tcu 09 08
2019-10-03 21:00:00,26003KT 210V300 9999 FEW013 SCT016 BKN025 18/16 Q1020 TEMPO 3000 DZ BKN010,vrb02kt 9999 bkn012 bkn020 16 15 q1020 tempo bkn014 17 17,25003kt 9999 WM BKN015 SCT 17 16 q1020 vrb02kt 9999 bkn012 bkn020 16 15 q1020 tempo bkn014 17 17
2020-01-07 05:00:00,17007KT 9000 NSC 04/04 Q1031 NOSIG,17005kt 8000 r21 1800d r03 0750d bcfg nsc 02 05 q1030,20003kt 9999 FG NSCNClD M 03 04 q1031 17005kt 8000 r21 1800d r03 0750d bcfg nsc 02 05 q1030
2020-02-03 20:00:00,25009KT 220V300 CAVOK 16/12 Q1027 NOSIG,22012kt 190v260 cavok 14 10 q1028 nosig,21013kt 9999 WM MNClD M 16 11 q1028 22012kt 190v260 cavok 14 10 q1028 nosig 3000 br ra 26009kt
2022-12-12 15:00:00,26016G29KT 220V310 9999 SCT017 18/13 Q0997 TEMPO 3000 RA BKN010,vrb04kt 9999 4000s sct008 sct030tcu 18 15 q1009 tempo shra sct030tcu,24015kt 9999 DZ FEW020 SCT 17 14 q0996 vrb04kt 9999 4000s sct008 sct030tcu 18 15 q1009 tempo shra sct030tcu
2021-06-14 18:00:00,32006KT 250V020 9999 FEW005 20/19 Q1019 NOSIG,36006kt 280v080 9999 few005 sct011 bkn018 19 18 q1020 nosig,01009kt 9999 WM FEW005 M 23 18 q1019 36006kt 280v080 9999 few005 sct011 bkn018 19 18 q1020 nosig sct006
2022-05-10 15:00:00,02007KT 330V070 CAVOK 18/12 Q1021 NOSIG,36007kt 280v080 9999 few030 17 13 q1021 nosig,34007kt 9999 WM MNClD M 18 11 q1021 36007kt 280v080 9999 few030 17 13 q1021 nosig tempo ra bkn010
2020-07-15 08:00:00,03007KT 330V070 9999 BKN026 19/14 Q1023 NOSIG,35006kt 280v040 9999 bkn030 19 15 q1023 nosig,04009kt 9999 WM BKN030 BKN 19 15 q1023 35006kt 280v040 9999 bkn030 19 15 q1023 nosig sct030 16 15
2018-04-24 15:00:00,35011KT 320V050 9999 SCT008 OVC022 14/12 Q1020 TEMPO BKN008,36008kt 300v050 9999 sct008 14 12 q1020 nosig,35011kt 9999 WM SCT010 OVC 15 11 q1019 36008kt 300v050 9999 sct008 14 12 q1020 nosig nosig 2500 ra
2018-01-06 12:00:00,13003KT 100V170 9999 FEW030TCU 07/05 Q1007 TEMPO SHRA,28006kt 230v290 9999 few030 10 04 q1006 tempo shra sct025tcu 07,23003kt 9999 WM FEW030 M 06 05 q1006 28006kt 230v290 9999 few030 10 04 q1006 tempo shra sct025tcu 07
2018-03-25 03:00:00,VRB02KT 9999 4400 BR NSC 05/05 Q1011,00000kt 4500 br nsc 04 04 q1011 nosig,26007kt 9999 BR NSC040 BKN 06 04 q1011 00000kt 4500 br nsc 04 04 q1011 nosig sct025cb 04 05
2020-08-15 03:00:00,18004KT CAVOK 15/14 Q1015,18002kt 9999 few045 15 15 q1016 nosig,16005kt 9999 WM NSC050 M 15 14 q1016 18002kt 9999 few045 15 15 q1016 nosig sct045 17 15 q1017
2022-02-17 15:00:00,21006KT 9999 SCT024 BKN034 16/11 Q1024 NOSIG,20012kt 160v240 9999 sct022 ovc034 15 09 q1024 nosig,21013kt 9999 WM SCT025 BKN 16 10 q1024 20012kt 160v240 9999 sct022 ovc034 15 09 q1024 nosig q1026 5000
2018-01-02 07:00:00,22008KT 170V260 5000 -RA SCT027 BKN035 14/13 Q1027 TEMPO 3000 RA,27012kt 230v310 6000 ra bkn025 bkn037 13 13 q1027 tempo 3000,24013kt 9999 RA SCT025 BKN 14 13 q1027 27012kt 230v310 6000 ra bkn025 bkn037 13 13 q1027 tempo 3000
2019-01-06 05:00:00,19006KT 9000 4000S BCFG NSC M02/M02 Q1033 TEMPO 0800 FZFG,19004kt 9999 1500e bcfg nsc m01 m01 q1034 nosig,16005kt 9999 FG NSCNClD M -1 -2 q1033 19004kt 9999 1500e bcfg nsc m01 m01 q1034 nosig 3000 1100u
2022-05-30 20:00:00,36003KT 9999 FEW037 17/13 Q1011 NOSIG,36003kt 320v040 cavok 16 14 q1013 nosig,00003kt 9999 WM MNClD M 16 14 q1012 36003kt 320v040 cavok 16 14 q1013 nosig 3000 br bkn005 15
2021-01-15 11:00:00,16003KT 110V210 9999 BCFG FEW003 SCT010 09/08 Q1032 NOSIG,00000kt 9999 bcfg few002 sct022 bkn035 07 07 q1032 nosig,14005kt 9999 FG FEW005 M 07 06 q1032 00000kt 9999 bcfg few002 sct022 bkn035 07 07 q1032 nosig q1032
2019-10-02 16:00:00,02005KT 340V060 9999 FEW030 19/13 Q1022 NOSIG,35008kt 310v040 9999 bkn026 18 13 q1021 nosig,34005kt 9999 WM FEW030 M 19 12 q1021 35008kt 310v040 9999 bkn026 18 13 q1021 nosig nosig tempo 3000
2020-09-07 23:00:00,VRB01KT CAVOK 16/11 Q1023 NOSIG,06005kt cavok 18 11 q1023 nosig,04007kt 9999 WM MNClD M 17 11 q1023 06005kt cavok 18 11 q1023 nosig sct044 14 06 q1023 nosig
2022-05-02 21:00:00,02008KT 330V070 9999 FEW020 13/09 Q1018 NOSIG,01007kt 320v060 9999 few023 12 09 q1019 nosig,02007kt 9999 WM FEW025 M 13 10 q1019 01007kt 320v060 9999 few023 12 09 q1019 nosig 3000 ra bkn014
2018-04-08 15:00:00,23013G24KT 200V280 9999 FEW021 BKN040 12/07 Q1004 NOSIG,16008kt 110v210 9999 sct021 bkn027 13 08 q1005 nosig,20007kt 9999 WM FEW025 BKN 12 08 q1005 16008kt 110v210 9999 sct021 bkn027 13 08 q1005 nosig 3000 ra
2021-05-09 16:00:00,VRB09G20KT 9999 FEW024 SCT030TCU 17/08 Q1003 TEMPO SHRA,23012kt 9999 few022 few035tcu 15 08 q1003 nosig,25013kt 9999 WM FEW025 SCT 15 08 q1003 23012kt 9999 few022 few035tcu 15 08 q1003 nosig 3000 ra bkn010
2021-10-29 02:00:00,26008KT 230V300 CAVOK 15/15 Q1006,vrb04kt cavok 16 13 q1008 nosig,25005kt 9999 RA MNClD M 14 14 q1007 vrb04kt cavok 16 13 q1008 nosig 3000 ra sct006 few030tcu 15
2018-09-07 02:00:00,36004KT 320V030 9999 NCD 16/14 Q1017,03006kt 350v070 9999 ncd 18 14 q1017 nosig,03005kt 9999 WM NCDNClD M 17 14 q1017 03006kt 350v070 9999 ncd 18 14 q1017 nosig 4700 3000 ra
2018-09-30 03:00:00,VRB01KT 0300 0100SW R21/0750D R03/0325N FG VV/// 13/13 Q1017,17002kt 9999 ncd 14 13 q1017 nosig,03003kt 800 FG NCDNClD M 15 14 q1017 17002kt 9999 ncd 14 13 q1017 nosig 140v240 12 q1017 nosig
2022-10-09 16:00:00,20013KT 170V230 9999 FEW034 20/13 Q1014 NOSIG,20005kt 130v220 9999 few042 20 15 q1014 tempo 3000 ra bkn014,22005kt 9999 WM FEW035 M 20 13 q1014 20005kt 130v220 9999 few042 20 15 q1014 tempo 3000 ra bkn014
2022-10-23 08:00:00,19010KT 140V240 9999 FEW027 FEW033TCU SCT036 BKN048 16/13 Q1000 TEMPO 3000 SHRA,25009kt 200v300 9999 few030 sct045 16 13 q0998 nosig,22017kt 9999 WM FEW030 FEW 15 13 q1000 25009kt 200v300 9999 few030 sct045 16 13 q0998 nosig sct048 15
2018-01-16 14:00:00,25009KT 190V300 9000 BKN020 BKN025 15/11 Q1027 NOSIG,23008kt 190v280 9000 bkn012 bkn020 14 13 q1027 nosig,24009kt 9999 WM BKN025 BKN 13 11 q1027 23008kt 190v280 9000 bkn012 bkn020 14 13 q1027 nosig rags tempo
2019-11-09 18:00:00,35017G31KT 280V030 9999 FEW025 BKN042 12/10 Q1021 NOSIG,33012kt 280v030 9999 sct030tcu 14 09 q1020 nosig,30011kt 9999 WM SCT030 SCT 12 09 q1020 33012kt 280v030 9999 sct030tcu 14 09 q1020 nosig 3000 shra few030cb
2021-01-14 04:00:00,17004KT 9999 OVC031 07/05 Q1031,16004kt 130v190 9999 ovc033 06 06 q1031 nosig,18005kt 9999 WM OVC035 M 04 04 q1031 16004kt 130v190 9999 ovc033 06 06 q1031 nosig q1026 tempo ra
2020-03-22 02:00:00,35004KT 310V030 9999 OVC015 12/10 Q1012,17004kt 150v210 4000 br few005 ovc023 12 12 q1012 tempo 1500,25003kt 5000 BR OVC015 OVC 12 11 q1012 17004kt 150v210 4000 br few005 ovc023 12 12 q1012 tempo 1500
2019-08-04 11:00:00,04007KT 360V070 9999 SCT025 22/17 Q1017 NOSIG,vrb02kt 9999 sct014 bkn030 19 18 q1018 nosig,32005kt 9999 WM SCT015 BKN 20 17 q1018 vrb02kt 9999 sct014 bkn030 19 18 q1018 nosig bkn043 16 17
2019-07-30 10:00:00,33007KT 260V020 9999 SCT030 19/11 Q1022 NOSIG,31005kt 250v020 9999 sct028 18 13 q1022 nosig,29007kt 9999 WM SCT030 M 18 12 q1022 31005kt 250v020 9999 sct028 18 13 q1022 nosig tempo ra bkn014
2018-12-02 23:00:00,20013KT 170V230 9999 SCT028 16/14 Q1019 NOSIG,20018kt 170v250 9999 sct026 17 13 q1019 nosig,21013kt 9999 WM SCT030 M 16 14 q1019 20018kt 170v250 9999 sct026 17 13 q1019 nosig 3000 ra bkn010
2022-06-16 18:00:00,34005KT 300V020 9999 FEW020 22/15 Q1019 NOSIG,35008kt 300v030 9999 few020 20 16 q1019 nosig,35007kt 9999 WM FEW025 M 20 16 q1019 35008kt 300v030 9999 few020 20 16 q1019 nosig 3000 shra bkn014
2021-05-04 19:00:00,30004KT 230V010 9999 SCT028 BKN033 15/12 Q1019 NOSIG,27008kt 230v290 9999 bkn045 13 11 q1019 nosig,26005kt 9999 RA BKN050 BKN 14 11 q1019 27008kt 230v290 9999 bkn045 13 11 q1019 nosig sct025tcu 16 15
2021-04-15 04:00:00,16003KT CAVOK 09/04 Q1017 NOSIG,vrb01kt cavok 06 04 q1016 nosig,13003kt 9999 WM MNClD M 06 04 q1017 vrb01kt cavok 06 04 q1016 nosig ovc039 05 05 q1017 nosig
2019-01-01 13:00:00,VRB01KT CAVOK 14/04 Q1032 NOSIG,00000kt cavok 14 06 q1032 nosig,03001kt 9999 WM MNClD M 13 05 q1032 00000kt cavok 14 06 q1032 nosig bkn042 09 06 q1032 nosig
