time,y_test,y_pred,all
2022-08-25 04:00:00,01009KT 340V040 3000 -DZ BCFG BKN003 BKN011 17/17 Q1019 TEMPO 0800,35007kt 330v030 9999 bkn007 bkn013 17 16 q1019 nosig,00013kt 9999 WM OVC010 BKN 17 16 q1019 35007kt 330v030 9999 bkn007 bkn013 17 16 q1019 nosig bkn020 18
2020-08-20 14:00:00,23012KT 180V290 9999 SCT028 21/14 Q1007 NOSIG,23012kt 190v290 9999 few028 21 13 q1007 nosig,22019kt 9999 WM FEW030 M 20 12 q1008 23012kt 190v290 9999 few028 21 13 q1007 nosig bkn010 bkn020 bkn026
2019-01-07 08:00:00,10003KT 050V160 CAVOK 01/M00 Q1033 NOSIG,09004kt 060v120 cavok 02 m00 q1033 nosig,06005kt 9999 WM MNClD M 02 -1 q1033 09004kt 060v120 cavok 02 m00 q1033 nosig sct008 350v120 5000 few005
2020-10-06 20:00:00,23004KT 190V300 4000 BR BKN002 BKN006 BKN013 15/14 Q1025 TEMPO 1500 BCFG,23006kt 170v280 5000 br bkn004 bkn009 15 15 q1023 tempo 3000,23009kt 5000 BR BKN005 BKN 15 15 q1024 23006kt 170v280 5000 br bkn004 bkn009 15 15 q1023 tempo 3000
2018-06-22 11:00:00,06005KT 350V130 9999 FEW030 24/19 Q1020 NOSIG,13005kt 9999 few030 24 18 q1020 nosig,08009kt 9999 WM FEW030 M 24 18 q1020 13005kt 9999 few030 24 18 q1020 nosig q1021 nosig bkn010 bkn026
2021-05-18 01:00:00,19008KT 160V230 6000 -RA SCT008 BKN014 10/09 Q1018 TEMPO 3000 BKN010,20011kt 9999 ra few008 bkn012 11 09 q1018 nosig,19009kt 9999 RA SCT010 BKN 12 08 q1018 20011kt 9999 ra few008 bkn012 11 09 q1018 nosig all sct020tcu
2022-09-02 01:00:00,26001KT 9999 FEW010 BKN016 15/14 Q1018 NOSIG,32003kt 9999 few011 bkn018 14 14 q1018 tempo bkn005 bkn010 sct030tcu,32001kt 9999 WM FEW015 BKN 14 14 q1017 32003kt 9999 few011 bkn018 14 14 q1018 tempo bkn005 bkn010 sct030tcu
2020-02-16 02:00:00,22017G30KT 170V260 9000 -DZ BKN006 BKN010 12/11 Q1021 TEMPO 3000,1900u 9999 3000e dz bkn006 ovc012 12 11 q1020 tempo 3000,20025kt 9999 DZ BKN010 OVC 12 10 q1020 1900u 9999 3000e dz bkn006 ovc012 12 11 q1020 tempo 3000
2019-03-03 03:00:00,22011G24KT 190V280 9999 FEW018 SCT026 BKN033 11/08 Q1021 NOSIG,20015kt 170v230 9999 dz bkn006 ovc012 10 09 q1021 tempo 3000,20019kt 3000 DZ BKN020 BKN 10 09 q1021 20015kt 170v230 9999 dz bkn006 ovc012 10 09 q1021 tempo 3000
2018-08-07 13:00:00,VRB02KT 9999 SCT025 SCT035 20/14 Q1018 NOSIG,34007kt 300v020 9999 ra sct018 bkn045 19 15 q1018 nosig,30005kt 9999 WM SCT030 SCT 19 15 q1018 34007kt 300v020 9999 ra sct018 bkn045 19 15 q1018 nosig all
2019-10-21 05:00:00,00000KT 0300 R17/0375N R35/0450N FG VV001 07/07 Q1018 NOSIG,13004kt 0400 r17 0300n r35 0500n fg vv001 08 08 q1019,11005kt 800 FG VV005 M 07 07 q1018 13004kt 0400 r17 0300n r35 0500n fg vv001 08 08 q1019
2019-11-07 11:00:00,VRB04KT 9999 SCT018 SCT024TCU BKN040 08/06 Q1015 TEMPO SHRA,26004kt 210v320 9999 shra few018 sct025 sct032tcu bkn048 08 06 q1013,30005kt 9999 RA FEW020 SCT 07 05 q1014 26004kt 210v320 9999 shra few018 sct025 sct032tcu bkn048 08 06 q1013
2022-01-13 09:00:00,12007KT CAVOK 04/M02 Q1030 NOSIG,14003kt cavok 05 02 q1029 nosig,10009kt 9999 WM MNClD M 04 -3 q1030 14003kt cavok 05 02 q1029 nosig q1030 nosig bcfg sct004 bkn008
2021-12-10 15:00:00,32006KT 240V340 9999 SCT026 12/07 Q1023 NOSIG,32004kt 260v010 9999 few025 sct035 11 07 q1023 nosig,30011kt 9999 WM FEW030 SCT 11 08 q1023 32004kt 260v010 9999 few025 sct035 11 07 q1023 nosig sct010 bkn013
2021-10-09 06:00:00,00000KT 9999 FEW011 10/09 Q1021 TEMPO 3000 BCFG,00000kt 9999 bcfg few001 10 10 q1021 nosig,02005kt 9999 FG FEW005 M 10 10 q1021 00000kt 9999 bcfg few001 10 10 q1021 nosig sct009 bkn016 sct021tcu
2022-11-10 12:00:00,20006KT 150V260 9999 FEW013 BKN028 16/12 Q1025 NOSIG,18007kt 150v210 9999 few010 bkn015 16 12 q1025 tempo 3000 ra,20011kt 9999 WM FEW015 BKN 16 11 q1025 18007kt 150v210 9999 few010 bkn015 16 12 q1025 tempo 3000 ra
2019-11-01 13:00:00,25012G22KT 200V290 5000 -DZRA BCFG BKN003 OVC008 17/16 Q1016 TEMPO 3000 RA,22008kt 190v270 3000 ra bkn003 bkn006 ovc012 17 16 q1016 tempo,23015kt 9999 RA BKN005 OVC 17 16 q1016 22008kt 190v270 3000 ra bkn003 bkn006 ovc012 17 16 q1016 tempo
2020-04-24 03:00:00,VRB02KT 0600 R17/0650N R35/0600N FG VV001 09/09 Q1015 TEMPO 0350,10005kt 9999 few007 09 08 q1015 nosig,08005kt 800 FG VV005 M 09 09 q1015 10005kt 9999 few007 09 08 q1015 nosig vv001 10 09 q1036
2022-07-12 09:00:00,06004KT 020V120 CAVOK 27/17 Q1018 NOSIG,vrb06kt cavok 25 17 q1019 nosig,09009kt 9999 WM MNClD M 28 17 q1018 vrb06kt cavok 25 17 q1019 nosig bkn033 15 17 q1018 nosig
2021-02-08 20:00:00,23012G25KT 180V280 9999 BKN006 BKN012 SCT020TCU 09/07 Q1003 TEMPO 3000 SHRA,27008g18kt 210v320 9999 ra bkn008 ovc009 10 08 q1002 tempo 3000,23015kt 9999 RA BKN010 BKN 08 07 q1004 27008g18kt 210v320 9999 ra bkn008 ovc009 10 08 q1002 tempo 3000
2019-07-22 07:00:00,VRB02KT 7000 NSC 17/16 Q1020 NOSIG,06003kt 020v120 9999 sct012 17 16 q1020 nosig,03009kt 9999 WM NSC010 M 17 16 q1020 06003kt 020v120 9999 sct012 17 16 q1020 nosig all rwy nosig
2022-09-25 23:00:00,03006KT 350V080 CAVOK 11/09 Q1020 NOSIG,03006kt 360v070 cavok 13 09 q1019 nosig,03011kt 9999 WM MNClD M 12 08 q1019 03006kt 360v070 cavok 13 09 q1019 nosig q1019 nosig 31007kt 270v350
2020-04-02 01:00:00,03010KT 350V060 9999 FEW009 SCT020 09/08 Q1014 TEMPO 3000 RA BR BKN005,02004kt 330v060 9999 few007 sct012 09 09 q1013 nosig,01007kt 9999 WM FEW010 SCT 09 08 q1013 02004kt 330v060 9999 few007 sct012 09 09 q1013 nosig sct030 sct045
2019-01-11 02:00:00,VRB03KT CAVOK 03/M02 Q1026 NOSIG,08005kt 030v150 cavok 02 m01 q1026 nosig,08009kt 9999 WM MNClD M 03 -1 q1026 08005kt 030v150 cavok 02 m01 q1026 nosig sct008 bkn012 ovc024 07
2022-05-26 21:00:00,04004KT 350V140 CAVOK 17/08 Q1025 NOSIG,04006kt 010v070 cavok 18 11 q1025 nosig,04009kt 9999 WM MNClD M 17 11 q1025 04006kt 010v070 cavok 18 11 q1025 nosig few005 bkn018 14 11
2020-10-14 02:00:00,VRB01KT 4000 BR SCT010 SCT025 08/08 Q1019 NOSIG,vrb02kt 4000 br few010 sct016 bkn036 11 09 q1019 nosig,32005kt 5000 BR FEW015 SCT 09 09 q1019 vrb02kt 4000 br few010 sct016 bkn036 11 09 q1019 nosig 33001kt
2021-07-02 05:00:00,VRB01KT 9000 FEW012 15/14 Q1017 NOSIG,20004kt 170v230 9999 few010 sct025 14 13 q1017 nosig,19003kt 9999 WM FEW005 M 14 13 q1017 20004kt 170v230 9999 few010 sct025 14 13 q1017 nosig bkn020 sct030tcu
2018-04-12 13:00:00,15011KT 110V190 9999 FEW009 SCT015 BKN035 11/08 Q0997 NOSIG,20012kt 9999 few025 sct035 09 07 q0997 tempo shra sct025tcu sct030,13009kt 9999 WM FEW030 BKN 10 07 q0997 20012kt 9999 few025 sct035 09 07 q0997 tempo shra sct025tcu sct030
2018-12-16 04:00:00,23006KT 200V290 3000 BCFG SCT002 BKN004 09/09 Q1016 NOSIG,23004kt 190v280 4000 br sct003 sct006 bkn020 09 08 q1017 tempo,23009kt 9999 FG SCT005 SCT 08 07 q1018 23004kt 190v280 4000 br sct003 sct006 bkn020 09 08 q1017 tempo
2019-04-19 05:00:00,03011KT 9999 BKN008 11/10 Q1016 NOSIG,02010kt 360v070 9999 bkn005 ovc010 11 10 q1017 nosig,01015kt 5000 DZ BKN005 OVC 10 10 q1016 02010kt 360v070 9999 bkn005 ovc010 11 10 q1017 nosig all 1900n
2022-08-08 14:00:00,01006KT 330V080 9999 FEW032 30/14 Q1016 NOSIG,04008kt 350v110 9999 few032tcu 29 13 q1016 nosig,03007kt 9999 WM FEW035 M 31 16 q1015 04008kt 350v110 9999 few032tcu 29 13 q1016 nosig all rwy nosig
2022-04-07 16:00:00,23016G28KT 190V280 9999 -DZ BKN009 BKN013 11/10 Q1019 NOSIG,22015g31kt 190v270 8000 dz bkn007 bkn013 11 10 q1019 nosig,21021kt 5000 DZ BKN010 BKN 11 09 q1018 22015g31kt 190v270 8000 dz bkn007 bkn013 11 10 q1019 nosig ra
2022-06-01 08:00:00,27005KT 200V330 9999 FEW004 SCT021 BKN045 16/16 Q1012 TEMPO 3000 RA,19006kt 160v230 9999 4000n few002 bkn010 ovc018 16 16 q1013 tempo,17005kt 9999 WM FEW005 SCT 15 15 q1013 19006kt 160v230 9999 4000n few002 bkn010 ovc018 16 16 q1013 tempo
2019-09-19 23:00:00,00000KT 0300 R17/P2000 R35/0325N FG VV001 15/14 Q1016 NOSIG,vrb01kt cavok 15 14 q1016 nosig,22005kt 9999 WM VVNClD M 16 15 q1016 vrb01kt cavok 15 14 q1016 nosig sct005 bkn034 20 15 q1016
2019-06-24 14:00:00,23007KT 180V270 9999 SCT034 20/14 Q1015 NOSIG,24007kt 190v290 9999 sct025 18 13 q1015 nosig,23011kt 9999 WM SCT030 M 18 13 q1015 24007kt 190v290 9999 sct025 18 13 q1015 nosig tsra tempo 3000
2018-06-26 07:00:00,36003KT 330V060 9999 FEW003 SCT006 BKN017 15/15 Q1019 NOSIG,00000kt 9999 few003 bkn048 17 15 q1020 nosig,01003kt 9999 FG FEW005 BKN 16 15 q1019 00000kt 9999 few003 bkn048 17 15 q1020 nosig bkn020 15 15
2021-07-17 10:00:00,13004KT 080V200 CAVOK 27/15 Q1019 NOSIG,17002kt 9999 few040 30 14 q1018 nosig,14005kt 9999 WM MNClD M 28 15 q1018 17002kt 9999 few040 30 14 q1018 nosig all rwy tempo 3000
2021-05-31 21:00:00,VRB01KT CAVOK 17/13 Q1010 NOSIG,vrb02kt cavok 19 13 q1010 nosig,21007kt 9999 WM MNClD M 18 13 q1011 vrb02kt cavok 19 13 q1010 nosig all rwy tempo 3000 shra
2022-03-07 14:00:00,26011KT 200V300 9999 SCT038 11/M00 Q1010 NOSIG,16003kt vrb03kt 9999 few036 12 m01 q1010 nosig,21009kt 9999 WM FEW040 M 11 00 q1010 16003kt vrb03kt 9999 few036 12 m01 q1010 nosig few035cb sct030 12
2018-01-16 18:00:00,26007KT 210V300 3000 -DZ BCFG VV001 11/11 Q1028 TEMPO 1000 BCFG,25004kt 210v300 2000 0800s bcfg bkn002 bkn005 10 10 q1028 tempo,25011kt 3000 DZ VV005 M 11 10 q1028 25004kt 210v300 2000 0800s bcfg bkn002 bkn005 10 10 q1028 tempo
2020-08-21 13:00:00,24009KT 200V300 9999 FEW022 SCT026 BKN037 20/15 Q1018 NOSIG,22010kt 190v280 9999 sct025 19 13 q1017 nosig,24013kt 9999 WM SCT025 SCT 18 15 q1018 22010kt 190v280 9999 sct025 19 13 q1017 nosig 30007kt 260v330 r35
2021-07-16 13:00:00,07005KT 020V120 CAVOK 29/15 Q1019 NOSIG,03006kt 340v070 cavok 29 15 q1019 nosig,07007kt 9999 WM MNClD M 29 14 q1019 03006kt 340v070 cavok 29 15 q1019 nosig q1019 nosig bkn014 170v270
2018-10-16 04:00:00,VRB01KT 9999 1800NW BCFG NSC 07/07 Q1014 TEMPO 3000 BR,34002kt 9999 vcfg nsc 08 08 q1015 tempo 0350 fg vv001,09005kt 9999 FG NSCNClD M 10 10 q1015 34002kt 9999 vcfg nsc 08 08 q1015 tempo 0350 fg vv001
2022-01-24 21:00:00,00000KT CAVOK 05/02 Q1028 NOSIG,00000kt cavok 04 01 q1028 nosig,03005kt 9999 WM MNClD M 06 03 q1028 00000kt cavok 04 01 q1028 nosig q1028 nosig q1030 tempo 3000
2022-11-06 04:00:00,18009KT 4000 RA BKN002 11/11 Q1017 TEMPO 1000,21004kt 160v260 4000 ra br vv001 12 12 q1017 nosig,20009kt 5000 RA VV005 M 11 11 q1017 21004kt 160v260 4000 ra br vv001 12 12 q1017 nosig all
2020-10-06 10:00:00,26006KT 200V330 0800 R17/1800D R35/1800U -DZ FG VV001 16/15 Q1024 TEMPO 3000 BR BKN005,vrb02kt 1200 270v350 2000 dz br bkn002 13 13 q1024 tempo,24011kt 1500 DZ VV005 M 16 15 q1024 vrb02kt 1200 270v350 2000 dz br bkn002 13 13 q1024 tempo
2020-09-29 04:00:00,00000KT CAVOK 09/08 Q1018 NOSIG,00000kt cavok 10 07 q1018 nosig,03005kt 9999 FG MNClD M 10 09 q1018 00000kt cavok 10 07 q1018 nosig all rwy tempo 3000 br
2022-03-06 10:00:00,03007KT 340V100 9999 FEW020 06/02 Q1020 NOSIG,01010kt 9999 few023 010v130 05 05 tempo 3000 br bkn010 06,05013kt 9999 RA FEW025 SCT 06 03 q1020 01010kt 9999 few023 010v130 05 05 tempo 3000 br bkn010 06
2019-05-20 06:00:00,VRB01KT 9999 VCFG FEW020 07/06 Q1015 NOSIG,00000kt 9999 vcfg few020 07 07 q1015 tempo 1500 bcfg bkn005,08005kt 9999 FG FEW025 M 07 06 q1015 00000kt 9999 vcfg few020 07 07 q1015 tempo 1500 bcfg bkn005
2019-02-19 12:00:00,09004KT 040V150 9999 FEW011 08/05 Q1021 NOSIG,10009kt 070v140 9999 few035 11 01 q1019 nosig,08007kt 9999 WM M040 M 09 03 q1020 10009kt 070v140 9999 few035 11 01 q1019 nosig sct036 180v280 7000
2019-11-13 16:00:00,29009KT 250V330 9999 SCT018 BKN046 11/08 Q1015 NOSIG,31007kt 270v350 9999 sct017 sct025 12 09 q1015 nosig,27013kt 9999 WM FEW020 SCT 11 08 q1015 31007kt 270v350 9999 sct017 sct025 12 09 q1015 nosig bkn020 14
2022-04-02 04:00:00,VRB02KT CAVOK 01/M00 Q1022 NOSIG,00000kt cavok 02 m00 q1023 nosig,07005kt 9999 WM MNClD M 02 00 q1022 00000kt cavok 02 m00 q1023 nosig q1023 nosig bcfg bkn002 ovc006
2022-05-21 06:00:00,06003KT 010V100 CAVOK 15/13 Q1016 NOSIG,05003kt cavok 12 11 q1013 nosig,05005kt 9999 WM MNClD M 13 13 q1015 05003kt cavok 12 11 q1013 nosig sct030 17 11 q1007 nosig
2018-01-02 20:00:00,25008KT 200V290 4000 DZ BCFG BKN002 OVC004 14/14 Q1030 TEMPO 2000 BCFG,26008kt 210v320 4000 dz bcfg ovc002 14 13 q1030 tempo 2000,23017kt 5000 DZ BKN005 OVC 13 13 q1030 26008kt 210v320 4000 dz bcfg ovc002 14 13 q1030 tempo 2000
2018-07-21 14:00:00,VRB01KT 9999 SCT012 BKN034 19/17 Q1019 TEMPO BKN012,35006kt 9999 few015 bkn023 18 16 q1020 nosig,30009kt 9999 WM FEW015 BKN 19 17 q1019 35006kt 9999 few015 bkn023 18 16 q1020 nosig bkn015 19 17
2022-02-24 13:00:00,03009KT 360V070 9999 FEW020 SCT033 11/05 Q1026 NOSIG,03009kt 360v060 9999 few020 11 06 q1025 nosig,02015kt 9999 WM FEW020 SCT 11 05 q1025 03009kt 360v060 9999 few020 11 06 q1025 nosig sct020 14 11
2018-10-12 09:00:00,20014KT 170V240 9999 FEW008 BKN011 16/16 Q1015 NOSIG,19013kt 160v230 9999 shra sct009 sct025tcu bkn030 16 14 q1015 tempo,19021kt 9999 RA FEW010 BKN 16 15 q1015 19013kt 160v230 9999 shra sct009 sct025tcu bkn030 16 14 q1015 tempo
2022-02-10 09:00:00,12004KT 9999 FEW030 08/05 Q1027 NOSIG,16004kt 9999 sct026 09 08 q1029 nosig,15003kt 9999 WM FEW030 M 08 06 q1028 16004kt 9999 sct026 09 08 q1029 nosig q1028 tempo 3000 br
2022-08-12 07:00:00,33001KT CAVOK 15/15 Q1016 NOSIG,vrb02kt 0300 r17 0900n r35 p2000 bcfg vv001 17 17 q1016,10003kt 800 FG VV005 M 17 16 q1016 vrb02kt 0300 r17 0900n r35 p2000 bcfg vv001 17 17 q1016
2019-01-29 14:00:00,33012G23KT 290V020 9999 SCT018 SCT023TCU BKN034 10/06 Q1015 TEMPO 3000 SHRA,33007kt 290v010 9999 sct018 bkn028 07 05 q1016 tempo 3000 ra,32019kt 9999 WM SCT020 SCT 09 06 q1016 33007kt 290v010 9999 sct018 bkn028 07 05 q1016 tempo 3000 ra
2020-07-11 11:00:00,05011KT 010V080 CAVOK 23/15 Q1018 NOSIG,05010kt 010v080 cavok 24 16 q1018 nosig,06013kt 9999 WM MNClD M 23 15 q1018 05010kt 010v080 cavok 24 16 q1018 nosig all rwy nosig few040
2022-04-24 16:00:00,26008KT 210V330 9999 SCT022 SCT035 14/08 Q1013 NOSIG,24006kt 180v320 9999 sct020 sct030 14 08 q1013 nosig,23011kt 9999 WM SCT025 SCT 13 08 q1013 24006kt 180v320 9999 sct020 sct030 14 08 q1013 nosig all rwy
2018-10-10 10:00:00,18007KT 150V220 CAVOK 19/07 Q1004 NOSIG,23003kt 190v270 cavok 16 11 q1005 nosig,18007kt 9999 WM MNClD M 16 10 q1004 23003kt 190v270 cavok 16 11 q1005 nosig q1005 fg ovc007 few040tcu
2022-02-27 17:00:00,24006KT 190V290 9999 FEW024 SCT045 12/07 Q1022 NOSIG,vrb02kt 9999 few020 bkn048 12 08 q1022 nosig,21009kt 9999 WM FEW025 SCT 11 08 q1022 vrb02kt 9999 few020 bkn048 12 08 q1022 nosig few030tcu bkn045 12
2021-05-20 14:00:00,26007KT 210V320 9999 FEW030 22/11 Q1022 NOSIG,vrb04kt 9999 few025 21 13 q1023 nosig,26011kt 9999 WM FEW030 M 21 11 q1023 vrb04kt 9999 few025 21 13 q1023 nosig q1023 nosig sct010 bkn020
2020-05-28 04:00:00,13005KT CAVOK 19/15 Q1021 NOSIG,11003kt cavok 19 14 q1020 nosig,09007kt 9999 WM MNClD M 19 14 q1020 11003kt cavok 19 14 q1020 nosig q1019 nosig 0300n fg vv001
2021-02-26 20:00:00,11005KT 080V150 CAVOK 10/07 Q1029 NOSIG,11007kt 070v140 cavok 11 07 q1028 nosig,07005kt 9999 WM MNClD M 11 07 q1028 11007kt 070v140 cavok 11 07 q1028 nosig bkn010 bkn035 08 07
2021-08-06 08:00:00,23006KT 180V270 9999 SCT010 BKN026 OVC038 14/12 Q1015 NOSIG,27003kt 180v320 9999 sct014 bkn020 15 13 q1015 nosig,21007kt 9999 WM SCT015 BKN 15 12 q1015 27003kt 180v320 9999 sct014 bkn020 15 13 q1015 nosig tsra sct030
2020-02-08 11:00:00,VRB03KT 9000 VCFG FEW009 SCT020 10/08 Q1024 NOSIG,32003kt 250v350 9999 few024 sct032 10 05 q1025 nosig,27005kt 9999 FG FEW025 SCT 09 06 q1025 32003kt 250v350 9999 few024 sct032 10 05 q1025 nosig bkn020 14
2018-07-25 17:00:00,26005KT 210V300 9999 SCT040 27/16 Q1015 NOSIG,27005kt 230v300 9999 few040 24 bkn040 20 18 q1015 nosig,27009kt 9999 WM SCT040 SCT 26 17 q1015 27005kt 230v300 9999 few040 24 bkn040 20 18 q1015 nosig few035
2019-12-07 02:00:00,15004KT 4000 BR FEW010 SCT025 BKN040 08/08 Q1023 TEMPO 0350 FG VV001,17006kt 9999 vcfg few012 sct026 08 07 q1023 tempo 3000 br,13005kt 5000 BR FEW015 BKN 08 06 q1023 17006kt 9999 vcfg few012 sct026 08 07 q1023 tempo 3000 br
2021-06-03 04:00:00,36002KT 9999 FEW010 BKN022 09/08 Q1021 NOSIG,00000kt 9999 few010 sct035 10 09 q1020 nosig,00005kt 9999 FG FEW015 SCT 09 09 q1020 00000kt 9999 few010 sct035 10 09 q1020 nosig sct020 sct035tcu 10
2021-08-25 23:00:00,08003KT 9999 FEW016 18/16 Q1014 NOSIG,14002kt 9999 few018 sct025 19 14 q1014 nosig,11003kt 9999 WM M020 M 19 16 q1013 14002kt 9999 few018 sct025 19 14 q1014 nosig 35006kt nosig 9999
2021-05-14 12:00:00,22011KT 170V290 9999 SCT022 14/07 Q1019 NOSIG,24012kt 190v310 9999 sct024 bkn036 14 12 q1019 nosig,22015kt 9999 WM SCT025 BKN 14 11 q1019 24012kt 190v310 9999 sct024 bkn036 14 12 q1019 nosig sct029 19
2022-07-10 20:00:00,33004KT 300V010 CAVOK 24/18 Q1016 NOSIG,01008kt cavok 24 17 q1015 nosig,00003kt 9999 WM MNClD M 25 17 q1015 01008kt cavok 24 17 q1015 nosig q1015 nosig bkn023 15 14
2018-09-19 04:00:00,14005KT 1000 R17/1300N R35/0900N BCFG NSC 12/12 Q1021 NOSIG,00000kt 1000 0400se 13 12 q1022 nosig,10003kt 1500 FG VVNClD M 12 11 q1021 00000kt 1000 0400se 13 12 q1022 nosig all bkn013 bkn020 12
2020-10-28 10:00:00,24005KT 190V290 9000 FEW003 SCT012 13/11 Q1022 NOSIG,22005kt 170v290 9999 few007 bkn012 12 10 q1022 nosig,22007kt 9999 WM FEW010 BKN 12 10 q1022 22005kt 170v290 9999 few007 bkn012 12 10 q1022 nosig 3000n ra
2022-08-01 23:00:00,05003KT 010V100 CAVOK 19/17 Q1017 NOSIG,vrb02kt cavok 20 18 q1018 nosig,03005kt 9999 WM MNClD M 20 17 q1018 vrb02kt cavok 20 18 q1018 nosig bkn030 17 16 q1017 nosig
2018-01-27 01:00:00,00000KT 9999 FEW016 BKN045 05/05 Q1034 NOSIG,vrb01kt 9999 few018 05 03 q1031 nosig,35005kt 9999 WM FEW020 M 04 04 q1034 vrb01kt 9999 few018 05 03 q1031 nosig sct036 05 04 q1032
2022-02-04 17:00:00,04004KT 9999 FEW020 SCT035 11/06 Q1025 NOSIG,35003kt 9999 few015 sct035 few045tcu 11 06 q1025 nosig,34007kt 9999 WM SCT025 SCT 09 07 q1025 35003kt 9999 few015 sct035 few045tcu 11 06 q1025 nosig sct032 14
2019-07-13 04:00:00,VRB02KT CAVOK 17/15 Q1015 NOSIG,vrb02kt cavok 17 15 q1015 nosig,02007kt 9999 WM MNClD M 17 14 q1015 vrb02kt cavok 17 15 q1015 nosig q1015 nosig all sct030tcu 17
2021-10-23 23:00:00,17003KT 0500 R17/0375N R35/0325N FG BKN001 09/09 Q1023 TEMPO 0300 FG VV001,vrb02kt 9999 ovc009 10 09 q1023 nosig,19003kt 9999 WM BKN005 M 10 09 q1023 vrb02kt 9999 ovc009 10 09 q1023 nosig few005 bkn010 11 10
2021-05-04 23:00:00,29003KT 230V330 9999 BKN025 12/09 Q1020 NOSIG,00000kt 9999 few012 12 11 q1020 nosig,27005kt 9999 WM FEW015 M 11 10 q1020 00000kt 9999 few012 12 11 q1020 nosig sct015 17 13 q1021
2022-04-16 04:00:00,00000KT 8000 VCFG FEW002 09/09 Q1023 NOSIG,12003kt 090v150 9999 ra few001 09 09 q1023 nosig,09005kt 9999 FG FEW005 M 09 09 q1023 12003kt 090v150 9999 ra few001 09 09 q1023 nosig all rwy
2019-08-25 03:00:00,01004KT 340V050 9000 VCFG BKN006 14/14 Q1018 NOSIG,06005kt 030v110 9999 bkn015 15 14 q1018 nosig,05007kt 9999 WM BKNNClD M 15 14 q1018 06005kt 030v110 9999 bkn015 15 14 q1018 nosig sct015 bkn024 15
2020-07-13 19:00:00,02010KT 350V060 CAVOK 22/13 Q1023 NOSIG,03009kt 350v070 cavok 22 14 q1022 nosig,01013kt 9999 WM MNClD M 22 14 q1022 03009kt 350v070 cavok 22 14 q1022 nosig bkn020 bkn022 bkn035 ovc003
2020-04-28 17:00:00,25012KT 200V280 9999 SCT032 SCT048 13/07 Q1016 NOSIG,24009kt 190v290 9999 sct032 sct047 14 08 q1015 nosig,23017kt 9999 WM SCT035 SCT 13 08 q1015 24009kt 190v290 9999 sct032 sct047 14 08 q1015 nosig sct020 sct030tcu
2020-08-04 02:00:00,02005KT 330V050 9999 SCT006 BKN023 17/15 Q1020 TEMPO BKN010,00000kt 9999 few008 15 15 q1020 nosig,03005kt 9999 WM FEW010 M 16 15 q1020 00000kt 9999 few008 15 15 q1020 nosig bkn010 bkn013 12007kt 17
2022-03-31 23:00:00,03009KT 350V070 9999 FEW012 SCT018 BKN030 06/04 Q1016 TEMPO 3000 RA,02008kt 350v050 9999 few029 sct042 06 02 q1016 nosig,02011kt 9999 WM FEW015 SCT 05 03 q1016 02008kt 350v050 9999 few029 sct042 06 02 q1016 nosig all rwy
2019-09-02 16:00:00,04010KT 010V100 CAVOK 24/14 Q1020 NOSIG,06004kt 350v120 cavok 23 15 q1020 nosig,05013kt 9999 WM MNClD M 24 14 q1020 06004kt 350v120 cavok 23 15 q1020 nosig bkn010 bkn013 170v320 14
2022-06-01 01:00:00,12005KT 9999 FEW022 SCT032 16/15 Q1013 TEMPO 3000 RA,12003kt 9999 few011 17 15 q1012 nosig,10005kt 9999 WM FEW005 M 15 14 q1012 12003kt 9999 few011 17 15 q1012 nosig few012 13 17 bkn004
2022-01-18 09:00:00,00000KT CAVOK 05/02 Q1031 NOSIG,12003kt 080v160 cavok 06 01 q1032 nosig,10001kt 9999 FG MNClD M 05 03 q1031 12003kt 080v160 cavok 06 01 q1032 nosig nsc 14 05 q1031
2021-11-06 23:00:00,VRB01KT CAVOK 07/05 Q1031 NOSIG,05003kt 340v120 cavok 08 05 q1030 nosig,03007kt 9999 WM MNClD M 07 05 q1031 05003kt 340v120 cavok 08 05 q1030 nosig bkn012 08 05 q1031
2019-06-24 06:00:00,00000KT 9999 FEW018 13/13 Q1014 TEMPO 3000 BR BKN010,14003kt 9999 few040 12 11 q1014 nosig,12005kt 9999 FG FEW040 M 12 11 q1014 14003kt 9999 few040 12 11 q1014 nosig q1014 nosig ts 36008kt
2019-02-28 21:00:00,00000KT CAVOK 10/08 Q1029 NOSIG,vrb02kt 9999 sct016 11 10 q1028 nosig,28005kt 9999 WM SCT020 M 10 09 q1029 vrb02kt 9999 sct016 11 10 q1028 nosig bkn010 14 11 q1028
2022-11-12 09:00:00,13007KT CAVOK 13/08 Q1020 NOSIG,10005kt cavok 17 07 q1020 nosig,10009kt 9999 WM MNClD M 12 08 q1020 10005kt cavok 17 07 q1020 nosig q1019 nosig sct020 bkn028 10
2021-01-16 15:00:00,VRB01KT 9999 FEW030 12/M01 Q1029 NOSIG,30004kt 260v330 9999 few025 11 05 q1029 nosig,25005kt 9999 WM FEW030 M 12 05 q1029 30004kt 260v330 9999 few025 11 05 q1029 nosig sct020 bkn035 08
2021-03-06 07:00:00,VRB02KT 9000 NSC 06/03 Q1022 NOSIG,vrb02kt cavok 05 04 q1021 nosig,03007kt 9999 WM MNClD M 05 04 q1021 vrb02kt cavok 05 04 q1021 nosig few003 07 4000 ra sct004
